timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1525692457303881,1,3,-7,-2,1,-2,0,-1
1525692457317882,-2,7,8,6,-2,3,-2,-1
1525692457317882,-2,-7,-4,-5,-2,1,1,-1
1525692457318882,-1,-1,-1,-3,-2,-5,1,1
1525692457318882,-1,-2,-2,-3,-1,-3,-1,-1
1525692457339883,0,-2,0,-3,1,2,0,-1
1525692457339883,-3,13,1,3,0,2,-3,-1
1525692457340883,0,-48,-3,-6,-3,0,-1,-3
1525692457340883,-2,22,-1,-10,-4,-7,-1,-2
1525692457362884,1,-9,0,4,3,11,2,1
1525692457362884,0,5,-9,6,1,-2,0,0
1525692457363884,-1,8,-4,-14,-3,2,-2,-2
1525692457363884,1,-4,4,22,4,3,-1,0
1525692457377885,-1,-1,2,-6,-1,-12,0,0
1525692457377885,1,6,5,-3,-4,-3,0,0
1525692457378885,-2,6,0,0,0,0,0,-2
1525692457378885,0,-11,-3,-3,-1,-4,0,0
1525692457399887,-1,8,-3,-1,0,-1,0,-2
1525692457399887,-2,-13,2,-1,0,6,0,1
1525692457400887,1,8,-3,4,-1,-1,1,0
1525692457400887,-1,-4,-2,-4,-1,8,0,-1
1525692457422888,0,-4,0,-2,-3,0,-1,-1
1525692457422888,-3,-11,-4,-6,0,-4,-1,-1
1525692457423888,2,9,0,2,1,1,0,2
1525692457423888,-2,-1,-6,-3,2,0,1,1
1525692457436889,0,0,1,3,-6,-4,-2,-1
1525692457436889,-2,-6,0,-6,-5,-2,-1,-2
1525692457444889,1,4,-2,5,1,0,0,0
1525692457444889,1,-8,0,-2,-1,-3,-1,0
1525692457459890,-1,-2,-5,-11,-2,-1,-1,-1
1525692457459890,-2,3,2,18,2,-1,1,2
1525692457460890,1,23,6,-4,1,3,-2,-2
1525692457460890,2,-16,-3,-2,-1,-3,0,0
1525692457482891,-5,11,-13,3,-4,3,0,-3
1525692457482891,-2,-1,1,-7,0,-1,-1,-1
1525692457483891,0,-3,-1,0,-4,-4,-1,-1
1525692457483891,-2,16,3,0,-2,-2,-1,-2
1525692457496892,1,2,8,-3,-1,-1,-1,1
1525692457496892,-2,-16,-7,-5,-2,0,-1,-1
1525692457504893,-5,7,-8,3,2,0,-2,-3
1525692457504893,3,-2,3,11,3,2,-1,0
1525692457519893,-1,-7,2,-2,2,0,-1,2
1525692457519893,-1,3,3,2,-2,-4,0,0
1525692457520893,0,-6,0,-2,-4,-5,0,-2
1525692457520893,-2,-3,1,-8,-1,0,-1,-1
1525692457542895,0,-10,-5,0,0,-2,1,2
1525692457542895,2,20,6,11,-1,2,-1,-1
1525692457543895,-2,-31,-1,-2,-1,1,-1,-1
1525692457543895,-2,22,4,-1,-2,-4,-1,-3
1525692457556895,-2,-11,-10,-6,-2,-8,-2,0
1525692457556895,-1,-14,-5,-8,0,7,1,-2
1525692457564896,1,7,1,4,2,3,1,1
1525692457564896,-2,-3,1,-4,-3,-1,-1,0
1525692457579897,2,1,2,3,0,-2,1,1
1525692457579897,-2,0,2,3,0,-3,-4,-2
1525692457580897,1,0,-5,-3,1,-2,-2,-1
1525692457580897,1,6,1,-4,-2,-1,0,0
1525692457602898,-8,7,6,-3,-2,2,-2,-4
1525692457602898,-1,-19,-1,-7,0,0,0,0
1525692457603898,-1,-17,-19,0,1,1,-2,-1
1525692457603898,1,11,2,1,1,-3,-1,1
1525692457625899,-2,21,10,-1,-7,-4,-2,-6
1525692457625899,1,4,-17,-4,-4,2,0,0
1525692457626899,-1,2,17,0,3,-5,1,1
1525692457626899,1,-9,-10,-7,-3,2,4,0
1525692457639900,1,-13,4,14,5,-3,-2,2
1525692457639900,-2,7,9,2,2,9,0,-1
1525692457640900,0,7,-7,-7,-9,-17,2,0
1525692457640900,-1,-13,-6,-4,3,36,-2,-3
1525692457662902,3,-1,-2,-1,0,-4,0,0
1525692457662902,-2,-3,-2,1,2,-7,-3,1
1525692457663902,-4,8,-4,2,-1,1,-1,-1
1525692457663902,-3,-5,4,1,-4,-15,-1,-1
1525692457676902,1,-9,-3,-4,0,6,0,1
1525692457676902,0,11,-1,3,-1,-4,1,0
1525692457684903,-2,-12,2,0,-1,0,-1,-1
1525692457684903,-2,-5,1,1,0,-11,-3,-1
1525692457699904,-1,-2,-10,-4,0,4,-1,-2
1525692457699904,2,7,2,2,-2,-7,-1,-1
1525692457700904,-3,7,3,10,1,4,-1,-1
1525692457700904,-1,2,-6,-1,-5,-6,-2,-2
1525692457722905,2,-3,-2,1,3,-3,0,-1
1525692457722905,-2,-1,2,-5,-1,3,0,-2
1525692457723905,-2,10,2,-9,-4,4,-1,-1
1525692457723905,1,-2,-3,12,5,-1,0,2
1525692457736906,1,3,6,5,0,-3,-1,-2
1525692457736906,0,-17,-4,-2,-3,-1,0,0
1525692457744906,-1,-4,4,-10,-3,2,-2,0
1525692457744906,-2,-15,-17,-8,-3,-8,-2,-3
1525692457759907,0,9,3,-4,-2,1,0,0
1525692457759907,2,9,7,2,1,1,-2,-1
1525692457760907,2,0,5,3,1,-1,0,0
1525692457760907,-3,1,6,-4,1,-1,0,-1
1525692457782908,1,-4,14,3,-1,0,0,0
1525692457782908,-2,-9,-51,-6,-4,-3,0,0
1525692457783908,0,1,3,0,-4,-2,-2,-1
1525692457783908,-3,9,6,4,0,-2,-2,-1
1525692457805910,-1,-8,-6,-12,-2,1,1,-1
1525692457805910,-2,-4,13,3,-1,0,1,2
1525692457806910,-1,-4,-7,10,0,-2,-3,-2
1525692457806910,1,4,-1,-4,2,1,1,0
1525692457819911,1,17,6,5,2,-5,1,1
1525692457819911,-4,-33,-3,-1,1,5,0,-3
1525692457820911,0,17,-2,6,1,1,0,-2
1525692457820911,-1,-5,4,-10,-12,-6,-3,-4
1525692457842912,-3,3,-15,-15,-10,-4,-3,-2
1525692457842912,2,13,13,9,12,-3,1,0
1525692457843912,1,-5,4,8,9,6,4,3
1525692457843912,2,-4,-2,8,5,1,0,1
1525692457865913,-4,-10,-11,-7,-3,-2,-3,-1
1525692457865913,-2,-4,-1,-6,-9,-3,-4,-6
1525692457866913,-2,4,3,-8,-5,-4,-1,-2
1525692457866913,1,8,0,1,1,0,0,1
1525692457879914,1,-13,-5,3,-1,1,0,-2
1525692457879914,0,-5,0,-9,-3,-2,-2,-2
1525692457880914,0,13,0,-1,0,-3,-1,-1
1525692457880914,0,4,1,-4,-10,-6,-1,-3
1525692457902915,-1,-22,-10,2,4,3,1,0
1525692457902915,-1,13,10,7,8,5,2,2
1525692457903915,1,-7,-3,1,1,1,-1,0
1525692457903915,-1,-4,-1,-4,-3,1,0,2
1525692457925917,-1,9,4,0,-2,0,-3,-2
1525692457925917,0,-18,-1,-3,4,-2,-2,-2
1525692457926917,-2,22,-4,-5,-9,-4,-2,-2
1525692457926917,-1,-52,20,0,-6,0,-1,1
1525692457939917,0,11,-31,-2,2,0,2,-3
1525692457939917,-3,0,3,-4,-5,-4,-2,0
1525692457940917,-2,3,1,-2,-4,-3,-1,2
1525692457940917,-1,5,-2,-5,9,-2,-1,-1
1525692457962919,-2,-2,17,14,6,5,-2,-1
1525692457962919,-1,8,-4,-3,-7,2,0,-2
1525692457963919,0,-14,0,-2,-2,1,1,1
1525692457963919,1,10,-1,0,-4,-1,-1,0
1525692457985920,-2,-1,-1,-14,-1,-2,-1,-3
1525692457985920,0,0,-4,7,-2,4,-1,-3
1525692457986920,2,-1,-1,-2,-4,-4,-1,-1
1525692457986920,3,12,1,-3,3,-2,-1,0
1525692457999921,1,-11,-1,-2,-4,0,-3,-3
1525692457999921,1,1,-11,-3,-7,-4,0,3
1525692458000921,-3,-7,-3,-1,7,-2,-3,-1
1525692458000921,-2,-2,-9,6,7,8,0,-5
1525692458022922,-1,14,11,3,-4,1,-1,3
1525692458022922,-2,-12,-9,-7,-7,-4,-1,-2
1525692458023922,2,11,0,-1,2,-4,0,2
1525692458023922,-1,5,-3,2,0,-6,-1,1
1525692458045923,-4,-34,-14,0,-1,-2,-1,-1
1525692458045923,2,16,9,-1,2,2,0,0
1525692458046924,0,-4,-2,-6,-1,-1,0,0
1525692458046924,-1,12,-3,0,0,1,-1,-1
1525692458059924,1,1,5,-1,-4,-1,-1,0
1525692458059924,-2,-2,3,2,5,-3,-2,0
1525692458060924,0,1,19,-1,-1,3,0,-1
1525692458060924,-3,-23,-18,-1,-3,-1,-3,0
1525692458082926,-2,-1,-15,-5,-3,-3,-1,0
1525692458082926,2,7,8,4,2,-2,-1,0
1525692458083926,1,2,-4,2,-1,4,-2,-1
1525692458083926,-4,9,20,1,-1,1,0,2
1525692458105927,2,1,0,1,3,0,-1,2
1525692458105927,-1,8,-2,1,3,2,1,6
1525692458106927,0,-8,1,1,-2,-1,-10,-12
1525692458106927,2,-11,-8,-1,-1,2,7,7
1525692458119928,-1,20,5,-2,0,-2,-4,-13
1525692458119928,2,-5,4,-1,-1,-4,2,4
1525692458120928,-4,-28,-30,-7,-1,1,1,5
1525692458120928,0,5,-6,-3,-4,-6,-1,-2
1525692458142929,-1,5,3,-1,-1,6,0,1
1525692458142929,-1,7,13,3,0,-1,-4,-3
1525692458143929,0,-8,-7,-5,0,17,1,0
1525692458143929,-2,3,-6,-1,0,-1,-2,-5
1525692458165930,-1,15,11,2,0,-1,0,0
1525692458165930,-1,-12,-3,-5,-4,-7,-2,-5
1525692458166930,-2,3,-13,-3,-2,-8,1,-2
1525692458166930,1,5,6,3,-3,0,1,1
1525692458179931,-2,-4,1,1,2,-2,0,0
1525692458179931,0,13,-5,-11,-6,-2,-1,-1
1525692458180931,0,-4,-1,7,3,-4,0,-1
1525692458180931,-1,12,21,10,6,2,-3,-3
1525692458202932,-1,9,10,-5,-6,-7,-1,1
1525692458202932,-4,-50,-58,-6,-8,-13,0,-3
1525692458203932,-1,9,18,-4,-3,11,1,-1
1525692458203932,1,-10,-3,-3,3,-6,-2,0
1525692458225934,1,6,5,6,2,0,0,1
1525692458225934,-2,6,13,-4,-1,5,-1,-2
1525692458226934,1,-9,1,4,1,-7,-1,0
1525692458226934,-2,1,-14,-4,-4,-3,-1,-1
1525692458239935,-1,-9,1,2,2,1,0,-1
1525692458239935,0,2,6,2,5,2,1,1
1525692458240935,-2,3,-6,2,0,-4,0,3
1525692458240935,2,0,5,-2,-3,0,-2,-6
1525692458262936,-2,-4,-4,-5,-3,-5,0,1
1525692458262936,-2,2,8,4,1,14,0,0
1525692458263936,-2,11,-8,-5,-2,-5,-3,-2
1525692458263936,-2,-8,-1,-6,-3,1,0,0
1525692458285937,-2,-37,-20,-1,-2,0,-2,-1
1525692458285937,3,17,8,5,1,2,0,-1
1525692458286937,0,-6,4,-1,1,-1,1,2
1525692458286937,-2,12,-6,-6,-2,-2,-3,-1
1525692458299938,0,0,0,-1,-2,-2,-2,-1
1525692458299938,-2,0,5,-2,-2,1,0,-1
1525692458300938,-3,1,-4,0,-6,-2,4,-1
1525692458300938,-3,-6,-6,1,5,0,-11,-2
1525692458322939,-1,-5,1,-1,-1,-1,2,0
1525692458322939,0,1,-1,0,-2,-5,-1,1
1525692458323939,3,3,1,-9,0,-3,-1,-3
1525692458323939,-1,-3,-2,8,-1,1,1,0
1525692458345941,-1,-1,-1,-2,-1,1,-3,-1
1525692458345941,1,10,0,-3,-4,-4,0,0
1525692458346941,-2,-8,-2,-1,-3,-3,-1,-1
1525692458346941,0,-6,-2,-4,0,2,0,1
1525692458359941,2,6,-1,-1,-4,0,-3,-3
1525692458359941,0,0,-1,0,3,-2,-1,-2
1525692458360941,2,-5,1,2,1,-1,-2,0
1525692458360941,-1,-8,0,4,5,0,2,1
1525692458382943,-1,8,0,4,-2,-3,-1,0
1525692458382943,-1,-3,-2,-6,-9,-2,-4,-1
1525692458383943,-2,-6,-1,5,3,2,2,0
1525692458383943,2,0,-7,-2,1,-1,0,-1
1525692458405944,-2,-1,2,-4,-1,0,0,-1
1525692458405944,1,-1,0,1,-1,-1,0,-2
1525692458407944,0,28,8,1,0,-1,-3,0
1525692458407944,-4,-65,-7,-5,-6,-2,1,-2
1525692458419945,-3,12,-12,-8,0,4,0,-1
1525692458419945,-1,12,6,3,3,-4,-4,-2
1525692458428945,-6,-24,-11,0,-5,-4,-1,-1
1525692458428945,3,25,12,2,1,5,1,2
1525692458442946,-1,-5,25,-2,-2,-3,-2,-4
1525692458442946,-4,-4,-44,-6,-4,-2,-1,-1
1525692458449947,-1,8,8,0,3,0,-3,0
1525692458449947,-3,-4,-3,4,-3,-4,0,-1
1525692458465947,3,0,0,3,-2,-2,0,1
1525692458465947,3,6,15,5,5,1,0,1
1525692458467948,2,-11,3,-5,-3,-4,-2,-2
1525692458467948,-2,5,-8,-11,-6,-1,0,0
1525692458479948,2,4,-3,-4,-1,-2,0,1
1525692458479948,-2,-5,8,0,0,-2,0,-1
1525692458488949,2,-5,-6,3,0,3,-1,-2
1525692458488949,2,15,5,-1,1,0,0,0
1525692458502950,-3,-4,-7,-6,-2,0,0,0
1525692458502950,3,-6,3,3,-4,-1,-2,-2
1525692458504950,-4,0,-1,-1,2,0,0,-1
1525692458504950,2,6,4,5,1,-3,0,-2
1525692458525951,-1,-4,-10,-3,-1,-1,-1,0
1525692458525951,0,-5,-1,4,2,1,0,0
1525692458527951,0,2,4,6,-1,-1,0,1
1525692458527951,-4,-1,-2,-5,-4,-4,-3,-4
1525692458538952,0,-1,-5,-3,-3,1,0,0
1525692458538952,-1,0,6,3,0,-5,0,-2
1525692458548952,0,-1,-4,-5,-2,1,-1,0
1525692458548952,-2,2,-3,1,-3,-1,0,-1
1525692458563953,0,7,-1,3,2,1,-2,0
1525692458563953,-4,0,2,-2,0,4,0,-1
1525692458565953,-3,-1,-5,-2,1,-2,-1,-1
1525692458565953,0,1,0,-3,0,0,-2,0
1525692458585954,0,-7,4,1,-1,-1,-1,-1
1525692458585954,0,7,-4,-4,-3,1,0,1
1525692458587954,-2,-3,1,3,0,0,0,0
1525692458587954,0,-2,-1,-1,-1,0,-1,0
1525692458599955,-4,6,-2,2,0,0,0,1
1525692458599955,1,-9,-2,-1,2,0,-1,-2
1525692458608956,-2,-4,4,0,-5,-2,-3,-1
1525692458608956,2,3,-1,-5,2,-1,0,0
1525692458623957,1,-7,0,0,0,0,1,-1
1525692458623957,-1,0,1,1,0,-1,0,0
1525692458625957,3,-1,1,10,-1,-1,-1,-1
1525692458625957,-3,6,2,3,-2,-1,0,-2
1525692458645958,1,1,-8,0,1,-1,-3,-1
1525692458645958,-2,-4,5,-4,-1,0,1,0
1525692458647958,2,3,-2,-3,-2,-1,-2,-1
1525692458647958,-1,-1,2,-1,0,-1,0,-1
1525692458659959,0,-3,0,2,0,-1,2,-1
1525692458659959,-1,0,-1,-3,-6,0,-2,0
1525692458668959,1,-5,-4,-1,2,1,2,1
1525692458668959,0,10,-3,-3,-1,0,-2,0
1525692458681960,0,-7,6,-2,0,-1,-1,0
1525692458681960,-2,-5,-5,0,-2,-1,-1,0
1525692458690960,-3,-2,-2,-6,-4,3,1,-2
1525692458690960,1,5,-2,-1,0,-2,-3,0
1525692458705961,0,-12,4,7,5,1,1,-1
1525692458705961,1,-2,0,-1,0,-1,-1,-2
1525692458707961,0,-2,-3,-4,-5,-2,-1,0
1525692458707961,-1,-1,-2,-1,-3,0,1,0
1525692458727962,-1,1,0,-4,-5,-3,0,1
1525692458727962,-1,14,2,3,1,-1,-1,-2
1525692458729963,1,-42,-5,-2,2,2,1,-2
1525692458729963,-1,15,-2,-3,-4,-2,-1,-1
1525692458743963,-1,1,-2,0,0,-3,-2,-2
1525692458743963,-1,0,4,-1,-3,-1,-2,0
1525692458745963,1,6,-2,7,8,2,-1,1
1525692458745963,-2,-3,-2,-5,-3,-2,-2,-1
1525692458765965,-1,-1,1,6,-1,2,0,-1
1525692458765965,-2,5,-7,-18,-4,-2,-1,-2
1525692458767965,-1,9,8,15,-4,-5,-1,2
1525692458767965,1,-13,-5,-3,1,0,-3,-2
1525692458787966,0,7,-3,-3,3,3,-1,-2
1525692458787966,1,-4,6,6,0,2,1,0
1525692458789966,-1,1,-9,-13,-5,-4,-3,-2
1525692458789966,0,-10,-3,-3,-5,-2,1,-1
1525692458803967,-1,0,0,1,-2,-3,-1,-1
1525692458803967,3,-7,-2,1,2,-1,0,1
1525692458805967,-3,5,1,-4,1,0,0,0
1525692458805967,-2,-2,0,3,0,0,-1,-1
1525692458825968,1,-1,-5,-3,2,0,-2,0
1525692458825968,0,-4,-1,4,-1,-1,-1,-2
1525692458827968,0,10,1,-6,-5,-3,-1,-1
1525692458827968,2,-5,1,1,3,-1,1,0
1525692458847969,0,-3,-3,-3,-2,0,-1,1
1525692458847969,-3,-4,-1,3,-1,-1,-1,-3
1525692458849969,2,17,-1,1,-1,-2,-2,0
1525692458849969,-2,-7,2,1,3,0,1,0
1525692458863970,-4,6,-5,-2,-4,1,1,1
1525692458863970,1,4,-3,2,3,2,-1,1
1525692458865970,-2,-1,0,-4,-2,-1,-2,-2
1525692458865970,2,6,0,-1,-1,-1,-2,-2
1525692458885972,-3,0,3,1,-3,-1,0,-3
1525692458885972,0,-1,1,-1,-3,-3,1,1
1525692458887972,-2,0,-1,-4,2,0,-1,0
1525692458887972,-1,-6,-3,-7,-1,-2,-1,-1
1525692458907973,0,0,-2,-7,-5,-2,-2,0
1525692458907973,-1,-5,0,3,-1,-3,-2,0
1525692458909973,0,-4,-2,-5,0,0,-1,1
1525692458909973,-1,1,3,15,3,4,0,2
1525692458922974,0,-5,-3,-5,0,0,-1,1
1525692458922974,-3,1,-1,-6,-5,-2,-1,-4
1525692458929974,-1,-2,-4,-3,-1,-2,0,0
1525692458929974,-2,2,-1,-1,-3,-1,0,-2
1525692458945975,-2,-6,-7,-4,0,-3,-2,0
1525692458945975,-1,-5,-2,2,0,1,0,1
1525692458947975,0,1,-1,-2,-3,-1,2,-1
1525692458947975,0,0,2,-2,-2,-2,0,-1
1525692458967976,1,-1,1,10,1,-1,0,-1
1525692458967976,-2,-2,0,-7,0,0,-4,-2
1525692458969976,1,0,1,0,3,3,-1,-1
1525692458969976,-1,0,-1,1,0,0,-2,-2
1525692458982977,-3,4,0,-1,-2,0,-1,-2
1525692458982977,0,8,0,-1,1,-2,-1,-1
1525692458989977,1,-13,-3,-2,-6,-1,-1,1
1525692458989977,-2,0,-6,-1,2,-2,1,-1
1525692459005978,1,0,0,2,2,0,-1,-1
1525692459005978,-1,-1,-2,1,-1,0,-1,0
1525692459007978,-2,0,0,2,-4,0,-1,-4
1525692459007978,1,-5,1,-4,-2,-2,-1,-1
1525692459027980,-1,-1,-3,-4,-2,-2,-2,0
1525692459027980,0,1,-1,2,0,0,1,-1
1525692459029980,-2,-1,-1,-1,0,-2,0,-2
1525692459029980,-2,0,4,-5,-2,0,-1,-1
1525692459042980,-1,2,3,3,2,0,0,-1
1525692459042980,0,1,-6,0,-1,-1,-1,0
1525692459049981,1,-44,1,0,1,-2,-1,0
1525692459049981,-3,15,-6,-2,0,1,1,0
1525692459065982,1,-2,5,4,-1,0,0,1
1525692459065982,-2,0,2,-1,-1,-1,0,-1
1525692459067982,1,4,-5,-5,-1,-3,-1,0
1525692459067982,-2,-2,-2,-2,-1,-2,-1,-1
1525692459087983,-1,1,2,-3,-5,-3,-2,-1
1525692459087983,-1,-2,-1,2,1,0,-1,-2
1525692459089983,0,11,3,4,3,1,1,1
1525692459089983,-1,-11,-8,-7,-1,0,0,0
1525692459102984,1,6,-3,3,-1,-1,-2,-1
1525692459102984,-2,-6,1,0,-3,-2,-3,-2
1525692459109984,-1,9,3,-5,0,-1,-1,-2
1525692459109984,0,-5,-3,-3,-4,-1,-1,-2
1525692459125985,-1,-3,0,-3,2,0,-1,2
1525692459125985,-1,0,-7,-2,2,-2,-1,-7
1525692459127985,-3,4,-2,1,-2,2,-1,1
1525692459127985,2,1,1,0,0,1,-1,1
1525692459147986,0,0,0,-2,-3,-2,0,0
1525692459147986,1,-4,2,-1,0,-1,1,3
1525692459149987,0,5,1,-3,-2,-3,-2,0
1525692459149987,-1,-3,-1,1,-4,-3,-1,-1
1525692459162987,-2,4,-5,-6,-4,-1,0,-2
1525692459162987,-2,-17,-2,5,1,-1,1,3
1525692459169988,0,4,3,5,4,3,1,-3
1525692459169988,1,1,1,-2,0,2,-2,0
1525692459185989,0,-9,-10,-8,-3,-3,-2,-1
1525692459185989,-1,1,2,-2,-1,-2,-1,-1
1525692459187989,-2,4,-4,-1,1,-3,0,1
1525692459187989,3,-4,3,5,0,-3,-1,1
1525692459207990,-4,-1,2,-2,1,4,0,-1
1525692459207990,0,6,0,5,-1,0,-1,0
1525692459209990,1,-6,-3,-4,-2,-2,0,0
1525692459209990,-4,10,6,5,-2,-1,-2,-3
1525692459221991,1,-6,-12,-2,2,-1,1,-1
1525692459221991,2,11,3,-1,1,0,1,0
1525692459230991,0,-4,5,2,1,-2,-1,-1
1525692459230991,-4,19,-12,-5,-2,-2,-1,-3
1525692459245992,-2,-16,4,4,-2,-3,-1,-1
1525692459245992,0,-7,-5,-2,4,2,0,0
1525692459247992,0,9,0,-2,-6,-2,-2,-1
1525692459247992,0,-18,-4,2,3,4,1,1
1525692459267993,-2,8,1,-1,2,-1,-2,-1
1525692459267993,-2,5,0,-2,-1,0,-1,-1
1525692459269993,-3,-4,-2,2,2,1,1,1
1525692459269993,-1,-2,4,-4,-2,-3,-1,-1
1525692459281994,0,-1,-1,-2,-2,-1,-2,-2
1525692459281994,-3,-3,1,-3,0,0,0,0
1525692459290995,0,2,-2,-1,0,-1,-1,-2
1525692459290995,-2,-8,-5,-2,-2,-1,-1,-1
1525692459305996,0,9,14,6,1,0,-2,-1
1525692459305996,1,1,-7,-5,-4,-1,-2,-1
1525692459307996,-4,0,-1,2,0,-3,-1,-1
1525692459307996,3,1,3,-1,1,-1,0,0
1525692459327997,0,-5,-4,-2,-4,-4,0,-3
1525692459327997,-1,0,-2,-3,-4,0,-2,2
1525692459329997,-1,-5,-1,4,8,0,-1,-1
1525692459329997,-2,-6,-2,-1,2,-1,-1,-1
1525692459341998,1,1,-1,0,-2,0,-1,-1
1525692459341998,0,1,0,-2,-4,-1,0,-2
1525692459350998,-2,5,-1,-6,-2,-2,-3,-1
1525692459350998,-1,-3,-3,-1,3,1,1,-1
1525692459365999,2,1,-4,-2,-2,-2,0,1
1525692459365999,-1,-4,-2,0,-1,-1,-1,-3
1525692459367999,4,12,2,0,0,2,0,0
1525692459367999,2,-23,-3,-1,-1,-1,-2,0
1525692459388000,-6,21,-8,-5,-3,-3,-1,-1
1525692459388000,-1,-12,-3,-1,-4,-2,2,-1
1525692459390000,-2,-2,1,-1,-2,-1,-1,-1
1525692459390000,1,-2,-3,2,1,0,-2,-1
1525692459402001,2,5,3,3,6,1,0,1
1525692459402001,-2,-2,2,-2,1,-3,0,-1
1525692459411002,0,7,-8,-5,-4,-2,0,-1
1525692459411002,-2,2,5,4,-2,-1,1,1
1525692459426002,0,-12,-3,-2,-3,2,-3,-2
1525692459426002,0,3,8,6,3,1,-1,2
1525692459428003,-2,-7,-2,-1,-2,1,-1,-1
1525692459428003,-3,8,0,-5,-4,-3,0,-1
1525692459448004,-1,-4,1,1,1,-2,1,0
1525692459448004,-1,3,-3,-3,-3,-2,0,-2
1525692459450004,-1,-4,-4,-2,-4,-2,-1,-2
1525692459450004,-1,-6,-5,-2,3,1,-3,-1
1525692459462004,-1,0,-3,2,1,0,0,0
1525692459462004,-1,-7,0,-2,-1,-1,-1,0
1525692459471005,-5,-1,1,0,1,-1,0,-2
1525692459471005,1,5,3,0,-3,-1,0,-1
1525692459486006,-1,-8,-1,0,-2,0,1,1
1525692459486006,0,-1,-2,1,4,1,-2,-2
1525692459488006,3,12,1,0,-2,-1,1,0
1525692459488006,-3,-25,2,-2,0,-1,0,-2
1525692459508007,-4,11,-6,-4,-3,-2,-3,-2
1525692459508007,2,1,-1,-2,-3,-2,0,0
1525692459510007,0,-3,1,-1,-1,-1,-2,-1
1525692459510007,-2,7,-6,-1,-5,-3,-2,0
1525692459522008,-1,-7,7,7,5,3,0,2
1525692459522008,-2,-1,3,1,-2,-2,-2,-1
1525692459531008,0,-9,-11,-7,-4,-1,-2,-1
1525692459531008,0,3,-7,1,-3,-2,-1,-2
1525692459546009,0,-7,2,-3,-7,-2,0,-3
1525692459546009,1,12,4,0,0,0,-1,-1
1525692459548009,-2,-9,2,3,0,-2,0,1
1525692459548009,0,2,2,-1,0,1,0,1
1525692459568011,0,5,-8,-3,0,0,2,-1
1525692459568011,-1,-9,2,-5,1,2,0,1
1525692459570011,-3,-19,-11,-5,-3,-1,-2,-3
1525692459570011,2,8,1,1,-1,-1,1,0
1525692459582011,0,4,6,5,2,-1,-3,0
1525692459582011,0,-2,-5,-5,-4,-3,-2,0
1525692459591012,0,-2,3,2,0,-2,-2,-2
1525692459591012,0,5,1,0,0,-1,0,0
1525692459606013,-1,5,3,-1,-1,1,-2,1
1525692459606013,-3,-33,-8,0,0,-2,0,-2
1525692459608013,1,6,3,0,-1,0,1,1
1525692459608013,-1,3,5,1,1,0,0,-1
1525692459628014,-1,2,-5,-3,-1,-3,0,-1
1525692459628014,-4,0,-3,-5,-3,-2,-1,0
1525692459630014,-2,-1,-3,-1,-1,0,-2,1
1525692459630014,-2,9,6,7,-2,-2,-1,-1
1525692459651015,1,-8,-4,-2,0,3,1,1
1525692459651015,0,22,7,-1,-2,0,-2,-1
1525692459653015,-1,-27,-3,1,-1,1,0,1
1525692459653015,-7,3,-6,-9,-4,-2,-3,-2
1525692459665016,0,-4,4,3,1,-3,-1,-1
1525692459665016,-1,4,-1,3,0,2,0,-1
1525692459672016,-1,15,6,1,-1,-2,-1,-2
1525692459672016,2,-4,1,-1,-1,0,-1,1
1525692459688017,0,-11,-4,-2,-2,-1,-1,-1
1525692459688017,1,11,-2,0,0,-1,0,-1
1525692459690017,0,11,0,1,3,0,1,2
1525692459690017,1,3,-2,-5,1,2,1,1
1525692459711019,-2,-45,-5,2,1,-2,-3,-4
1525692459711019,-3,6,-6,1,-3,-3,0,0
1525692459713019,0,7,-5,-4,-2,-2,0,-4
1525692459713019,-1,0,2,-2,2,-2,-3,-1
1525692459726020,3,9,-3,-3,-3,-2,0,1
1525692459726020,1,-4,1,2,1,0,0,1
1525692459728020,-1,-9,1,4,0,0,0,-1
1525692459728020,-2,9,1,0,-2,-1,-1,0
1525692459748021,0,7,4,-1,-2,-3,1,0
1525692459748021,-2,-12,-3,1,0,0,-1,0
1525692459750021,1,9,-1,-2,0,1,2,3
1525692459750021,-1,-11,-6,-1,-4,-2,0,-6
1525692459771022,-4,6,1,1,2,1,0,-1
1525692459771022,1,-1,3,4,2,0,0,0
1525692459773022,0,2,-1,-2,-3,0,1,0
1525692459773022,1,-8,-3,0,1,0,-1,3
1525692459786023,-4,7,-1,-4,-3,0,-1,-1
1525692459786023,1,-1,-5,-2,-2,-1,0,-1
1525692459788023,1,-5,1,1,0,0,0,0
1525692459788023,-1,1,-2,-3,-4,-1,-1,0
1525692459808024,0,-3,3,2,-1,-1,-1,-1
1525692459808024,1,24,-1,-7,-2,-3,-2,0
1525692459810024,-4,-53,-5,1,0,0,0,-3
1525692459810024,-2,32,-3,0,-1,-2,-2,-2
1525692459831026,-1,1,-2,-1,-3,-2,-1,0
1525692459831026,1,-5,1,-1,-3,0,0,0
1525692459833026,3,18,5,-1,7,-1,0,-1
1525692459833026,-1,-2,10,3,1,1,0,-1
1525692459845026,-1,-21,-8,1,2,0,0,-1
1525692459845026,-1,8,-1,-5,-2,-2,-1,-2
1525692459852027,-2,8,-1,-2,-1,0,1,-1
1525692459852027,2,-13,2,-4,-4,0,0,1
1525692459868028,-1,7,-2,-3,-2,-1,-2,-1
1525692459868028,-1,-6,2,-1,0,0,-3,-1
